barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,centroide_lat,centroide_lon,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_barrio,servicios_basicos_score,infraestructura_por_habitante,ranking_infraestructura,percentil_infraestructura
SOLARES DE SANTA MARIA- ALTOS DE MANANTIALES,-0.4571,-0.3966,-0.3972,-0.8293,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.5455,-0.2838,0.3244,-0.1265,-0.9646,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,1.2608,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,-0.4005,-1.3516,-1.1573,-0.5199,-0.6046,-31.4605760175949,-64.2244471605241,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>SOLARES DE SANTA MARIA- ALTOS DE MANANTIALES</b><br>Pob: 650.0<br>Score: 0.00 (Muy Baja),-2.1885,-0.7304,1.5721,-1.6419
SUAREZ,-0.0274,-0.0875,0.2584,1.1067,0.2398,0.7289,-0.3168,-0.4858,-0.3788,-0.3864,-0.3878,-0.2838,-1.0337,-0.7683,0.5429,-0.4469,0.3081,-0.4167,-0.2758,-0.6589,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.4488,-0.1882,0.2368,0.0252,-0.3736,1.6512,-31.4386525402631,-64.2104488002246,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>SUAREZ</b><br>Pob: 2807.0<br>Score: 0.15 (Baja),0.4055,-0.5722,0.3714,-0.3602
TABLADA PARK,-0.4376,-0.3609,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.3788,1.3383,-0.4423,-0.2838,-1.0337,0.6713,-0.8202,-0.4469,-0.7611,-0.4167,-0.2758,0.395,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.2985,-0.2307,-0.8225,-0.6432,-0.3016,-0.6046,-31.371014347978,-64.2262528800577,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>TABLADA PARK</b><br>Pob: 748.0<br>Score: 0.17 (Media),-0.9109,-0.0223,0.0183,-0.0103
TALLERES ESTE,0.5175,0.4339,0.0449,-0.3063,0.2398,0.7289,-0.3168,-0.4858,0.6382,0.5718,-0.3574,-0.2838,1.6826,-0.1092,1.2446,-0.4469,-0.2228,-0.4167,-0.2758,-0.5423,-0.1998,0.8528,-0.4943,-0.2968,0.2968,-0.6378,-0.0366,0.4778,0.3907,-0.455,1.6512,-31.3889614484158,-64.1506644470621,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>TALLERES ESTE</b><br>Pob: 5542.0<br>Score: 0.11 (Baja),0.4055,-0.6696,0.7811,-0.769
TALLERES OESTE,0.5938,0.5099,0.0678,-0.324,0.832,1.7696,-0.3168,-0.4858,1.4704,0.9551,-0.5455,-0.2838,-1.0337,-0.0572,1.3137,-0.4469,0.1212,-0.4167,-0.2758,-0.3414,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.3361,0.4425,-0.5074,-0.4351,-0.4776,3.3431,-31.3901962264128,-64.1589426196123,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>TALLERES OESTE</b><br>Pob: 5925.0<br>Score: 0.17 (Media),0.4055,-0.6446,0.096,-0.0866
TALLERES SUD,0.1983,0.0583,0.7004,1.5854,-0.5499,-0.6587,-0.3168,-0.4858,-0.6562,-0.578,-0.4363,-0.2838,0.3244,-0.9417,0.8927,-0.4469,-0.7611,-0.4167,-0.2758,-0.8845,-0.3325,-1.1726,-0.4943,-0.2968,0.2968,-1.1275,-0.1094,0.2741,0.0048,-0.5061,-0.6046,-31.4395334252609,-64.1342425341031,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>TALLERES SUD</b><br>Pob: 3940.0<br>Score: 0.02 (Muy Baja),-0.9109,-0.7157,1.5297,-1.5103
TEJAS DEL SUR,-0.297,-0.2833,-0.3667,-0.6999,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.5273,-0.2838,-1.0337,-0.6295,-0.135,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,-0.6477,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,-0.2307,-0.3231,-0.3697,-0.5199,-0.6046,-31.4623776512352,-64.1901622837599,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>TEJAS DEL SUR</b><br>Pob: 1454.0<br>Score: 0.00 (Muy Baja),-2.1885,-0.7304,1.5721,-1.6419
TEJAS II,-0.4498,-0.3966,-0.359,-0.3861,-0.5499,-0.6587,-0.3168,-0.4858,-0.9336,-0.578,-0.5455,-0.2838,-1.0337,-0.4214,-0.9079,-0.4469,-0.7611,-0.4167,-0.2758,-0.817,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-1.084,-0.1094,-1.0682,-0.9309,-0.5001,-0.6046,-31.4786597752331,-64.1992317699973,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>TEJAS II</b><br>Pob: 687.0<br>Score: 0.03 (Muy Baja),-0.9109,-0.6102,1.4944,-1.4756
TENIENTE BENJAMIN MATIENZO,0.7827,0.6375,-0.0618,-0.535,0.6346,0.0351,1.1124,-0.4858,0.5458,-0.0031,1.1165,-0.2838,0.3244,-0.2133,1.4675,2.0436,-0.1106,-0.4167,-0.2758,-0.662,-0.4678,0.8528,-0.4943,-0.2968,0.2968,-0.6593,0.1999,0.0234,-0.0161,-0.4821,-0.8302,-31.4413948429374,-64.2375452199026,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>TENIENTE BENJAMIN MATIENZO</b><br>Pob: 6873.0<br>Score: 0.11 (Baja),0.4055,-0.6832,0.8305,-0.8175
TEODORO FELDS,0.119,0.1853,-0.3667,-0.847,-0.1551,-0.3118,0.0405,-0.4858,1.193,0.5718,1.4501,-0.2838,0.3244,0.6886,0.7834,1.42,-0.3424,-0.4167,-0.2758,-0.0008,-0.2978,0.8528,-0.4943,-0.2968,0.2968,-0.3463,0.0544,-0.4163,-0.2462,-0.4427,-0.6046,-31.400399552588,-64.249188644474,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>TEODORO FELDS</b><br>Pob: 3542.0<br>Score: 0.16 (Media),0.4055,-0.5885,0.1454,-0.135
TRANVIARIOS,-0.1394,-0.1106,-0.2828,-0.5244,-0.5499,-0.6587,-0.3168,-0.4858,0.8232,0.3802,-0.4727,-0.2838,0.3244,0.0989,0.3128,-0.4469,-0.7611,-0.4167,-0.2758,0.326,-0.0955,-1.1726,-0.4943,-0.2968,0.2968,-0.343,-0.2367,0.2952,0.2911,-0.3045,-0.6046,-31.4095065222609,-64.2281773518277,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>TRANVIARIOS</b><br>Pob: 2245.0<br>Score: 0.17 (Media),-0.9109,-0.5057,0.1243,-0.1177
UOCRA,-0.2069,-0.1865,-0.2142,-0.1556,0.0424,0.382,-0.3168,-0.4858,0.4533,-0.3864,-0.1148,-0.2838,0.3244,-0.1786,0.1436,-0.4469,0.4128,-0.4167,-0.2758,0.2462,0.0037,0.8528,-0.4943,-0.2968,0.2968,0.1901,-0.2125,-0.1339,-0.1375,-0.2191,1.0872,-31.3226062886296,-64.2653478417105,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>UOCRA</b><br>Pob: 1906.0<br>Score: 0.26 (Alta),0.4055,-0.3065,-0.6597,0.6617
URCA,0.0724,0.0836,-0.26,-0.6041,0.4372,0.382,0.3978,-0.4858,0.1759,-0.1947,0.3462,-0.2838,-1.0337,0.151,0.7122,1.0466,0.3679,-0.4167,-0.2758,-0.438,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.2754,-0.0002,-0.3589,-0.2742,-0.425,-0.4185,-31.3825291437329,-64.237176476034,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>URCA</b><br>Pob: 3308.0<br>Score: 0.18 (Media),0.4055,-0.5663,-0.0029,0.0104
URITORCO,-0.487,-0.3966,-0.3972,-0.8293,-0.5499,-0.6587,-0.3168,-0.4858,-0.1014,0.5718,-0.2968,-0.2838,-1.0337,1.4691,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,2.0274,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,0.7598,-0.3519,-0.1138,0.2006,1.1125,-0.6046,-31.4007024648215,-64.2348551534556,1.6898,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>URITORCO</b><br>Pob: 500.0<br>Score: 0.37 (Muy Alta),-0.9109,1.5338,-1.1046,1.0981
URQUIZA,0.5247,0.3525,0.8148,0.8975,-0.3525,-0.3118,-0.3168,1.9142,-0.6562,-0.3864,-0.4423,-0.2838,0.3244,-0.6122,1.2518,-0.4469,-0.6265,0.5636,-0.2758,-0.9305,-0.4256,0.8528,2.0231,-0.2968,0.2968,-0.7693,-0.0669,0.6571,0.3853,-0.4649,-0.0407,-31.438642250908,-64.1474823201876,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>URQUIZA</b><br>Pob: 5578.0<br>Score: 0.09 (Baja),1.6832,-0.6834,1.0071,-0.9907
VALLE DEL CERRO,-0.447,-0.3878,-0.4048,-0.9179,-0.3525,-0.6587,0.0405,-0.4858,-0.5637,-0.3864,-0.1512,-0.2838,0.3244,-0.1265,-0.8872,3.2869,0.3081,-0.4167,-0.2758,0.0529,1.123,0.8528,-0.4943,-0.2968,0.2968,0.0129,-0.2549,-0.7731,-0.6684,-0.18,-0.8866,-31.3714184962642,-64.2403575253101,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>VALLE DEL CERRO</b><br>Pob: 701.0<br>Score: 0.23 (Alta),0.4055,0.2781,-0.4196,0.4227
VASQUEZ,-0.487,-0.3966,-0.3057,0.2344,-0.5499,-0.6587,-0.3168,-0.4858,-0.6562,-0.578,-0.5455,-0.2838,-1.0337,1.4691,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,0.1864,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.4338,-0.358,0.0631,0.3946,0.2261,-0.6046,-31.4814988423669,-64.1311415524934,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>VASQUEZ</b><br>Pob: 500.0<br>Score: 0.15 (Media),-0.9109,0.1749,0.2938,-0.3082
VICOR,-0.487,-0.3966,-0.3819,-0.652,0.0424,0.382,-0.3168,1.9142,-0.1014,-0.3864,-0.1087,-0.2838,1.6826,1.4691,-1.235,-0.4469,2.8306,3.2291,-0.2758,2.0274,4.3158,0.8528,2.0231,-0.2968,0.2968,3.7423,-0.3701,0.629,1.0153,6.0087,1.0872,-31.4779710996914,-64.2476088717772,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>VICOR</b><br>Pob: 500.0<br>Score: 0.93 (Muy Alta),1.6832,4.9294,-1.7261,1.7217
VILLA 4 DE AGOSTO,-0.2639,-0.3257,0.2126,3.4469,-0.5499,-0.6587,-0.3168,1.9142,-0.6562,-0.578,-0.5455,-0.2838,-1.0337,-1.9476,-0.0236,-0.4469,-0.7611,2.9624,-0.2758,-0.662,-0.6477,-1.1726,2.0231,-0.2968,0.2968,0.1225,-0.3398,1.8569,0.6297,0.3675,-0.6046,-31.3709389448169,-64.1908220088431,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Alta,<b>VILLA 4 DE AGOSTO</b><br>Pob: 1620.0<br>Score: 0.25 (Alta),0.4055,-0.2555,-0.5891,0.5924
VILLA 9 DE JULIO,1.1491,0.8041,1.638,1.0766,-0.1551,0.0351,-0.3168,4.3143,-0.1014,-0.3864,2.3175,-0.2838,1.6826,-0.7162,1.712,-0.4469,-0.5891,0.8429,-0.2758,-0.8645,-0.3623,0.8528,2.0231,-0.2968,0.2968,-0.6169,0.8064,-0.4846,-0.5068,-0.4998,0.5233,-31.329018947509,-64.270839671136,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>VILLA 9 DE JULIO</b><br>Pob: 8712.0<br>Score: 0.11 (Baja),1.6832,-0.6904,0.6398,-0.6269
VILLA ADELA,0.1473,0.0918,0.0221,-0.0049,1.4243,2.1165,0.3978,1.9142,0.2684,-0.1947,1.1408,-0.2838,0.3244,-0.352,0.8236,0.2999,1.2652,1.0674,-0.2758,-0.458,-0.3114,0.8528,2.0231,-0.2968,0.2968,0.6443,-0.079,0.0251,-0.0423,-0.2879,0.5233,-31.4354459009998,-64.247507386986,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>VILLA ADELA</b><br>Pob: 3684.0<br>Score: 0.35 (Alta),1.6832,-0.4409,-1.0199,1.0219
VILLA ALBERDI,-0.1854,-0.2058,-0.0694,0.5075,-0.3525,-0.3118,-0.3168,-0.4858,0.3609,0.3802,-0.4787,-0.2838,-1.0337,-0.7509,0.2004,-0.4469,-0.3873,-0.4167,-0.2758,0.102,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.3017,-0.2185,-0.022,-0.1669,-0.3168,-0.0407,-31.3934888286527,-64.2358376189342,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>VILLA ALBERDI</b><br>Pob: 2014.0<br>Score: 0.17 (Media),0.4055,-0.4683,0.0254,-0.0173
VILLA ALBERTO,-0.4121,-0.3966,-0.2142,1.2982,0.0424,0.382,-0.3168,-0.4858,-0.5637,-0.578,-0.5273,-0.2838,0.3244,-1.514,-0.6571,-0.4469,1.7961,-0.4167,-0.2758,-0.1649,0.7694,0.8528,-0.4943,-0.2968,0.2968,0.6132,-0.079,-1.0243,-0.9523,-0.2918,1.0872,-31.4161416393993,-64.2666051276845,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Alta,<b>VILLA ALBERTO</b><br>Pob: 876.0<br>Score: 0.34 (Alta),0.4055,0.4667,-0.9987,0.9977
VILLA ALICIA RISLER,0.0234,-0.0682,0.3574,1.307,-0.1551,0.0351,-0.3168,-0.4858,-0.009,-0.578,-0.0299,-0.2838,0.3244,-0.959,0.6327,-0.4469,-0.2751,-0.4167,-0.2758,-0.4902,-0.2419,0.8528,-0.4943,-0.2968,0.2968,-0.6297,-0.1579,0.1645,-0.075,-0.4215,0.5233,-31.3114354632522,-64.1804311454914,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>VILLA ALICIA RISLER</b><br>Pob: 3062.0<br>Score: 0.11 (Baja),0.4055,-0.619,0.7034,-0.6893
VILLA ALLENDE PARQUE,0.5293,0.325,0.6471,0.7007,0.0424,0.382,-0.3168,1.9142,1.6553,-0.1947,-0.0299,-0.2838,0.3244,-0.7856,1.256,-0.4469,-0.3573,0.5636,-0.2758,-0.2462,-0.4256,0.8528,2.0231,-0.2968,0.2968,-0.1916,0.394,-0.5048,-0.5304,-0.468,1.0872,-31.3138838412422,-64.2821735904198,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Media,<b>VILLA ALLENDE PARQUE</b><br>Pob: 5601.0<br>Score: 0.19 (Media),1.6832,-0.6249,-0.1229,0.1282
VILLA ARGENTINA,-0.3942,-0.3345,-0.3819,-0.7478,-0.5499,-0.6587,-0.3168,-0.4858,-0.3788,-0.1947,0.0368,-0.2838,-1.0337,0.151,-0.557,-0.4469,-0.7611,-0.4167,-0.2758,0.0713,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.5079,-0.3216,0.1201,0.1505,-0.1557,-0.6046,-31.431052918483,-64.1354526357973,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>VILLA ARGENTINA</b><br>Pob: 966.0<br>Score: 0.13 (Baja),-0.9109,-0.3054,0.4703,-0.4641
VILLA ASPACIA,-0.1246,-0.1728,-0.077,0.3373,-0.5499,-0.6587,-0.3168,-0.4858,-0.2864,-0.3864,-0.23,-0.2838,0.3244,-0.9243,0.3459,-0.4469,-0.7611,-0.4167,-0.2758,-0.5117,-0.1129,-1.1726,-0.4943,-0.2968,0.2968,-0.8859,-0.1518,-0.2314,-0.3531,-0.4649,-0.6046,-31.4430863044472,-64.2474522379448,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>VILLA ASPACIA</b><br>Pob: 2319.0<br>Score: 0.06 (Muy Baja),-0.9109,-0.6462,1.2684,-1.2505
VILLA AVALOS,-0.3149,-0.3141,0.266,3.5391,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.4423,-0.2838,1.6826,-1.0111,-0.201,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,1.1714,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,0.0301,-0.9711,-0.8895,-0.5199,-0.6046,-31.4159890689732,-64.2431944869072,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>VILLA AVALOS</b><br>Pob: 1364.0<br>Score: 0.00 (Muy Baja),-2.1885,-0.7304,1.5721,-1.6419
VILLA AZALAIS,0.9435,0.7172,0.6623,0.1972,1.0294,1.4227,0.3978,1.9142,-0.2864,-0.578,-0.2179,-0.2838,0.3244,-0.4387,1.582,0.4866,0.0165,0.2952,-0.2758,-0.8814,-0.4864,0.8528,2.0231,-0.2968,0.2968,-0.5052,0.1332,0.3769,0.216,-0.4659,0.1454,-31.3733605910932,-64.1519055061196,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>VILLA AZALAIS</b><br>Pob: 7680.0<br>Score: 0.13 (Baja),1.6832,-0.6767,0.4562,-0.4468
VILLA AZALAIS ANEXO,-0.487,-0.3966,-0.3057,0.2344,-0.5499,-0.6587,-0.3168,-0.4858,-0.8411,-0.3864,-0.5455,-0.2838,-1.0337,1.4691,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,-0.4273,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.8311,-0.3216,-0.5899,-0.3216,-0.3189,-0.6046,-31.3651524446768,-64.1617435194703,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>VILLA AZALAIS ANEXO</b><br>Pob: 500.0<br>Score: 0.07 (Muy Baja),-0.9109,-0.2774,1.1271,-1.1292
VILLA AZALAIS OESTE,-0.3633,-0.3312,-0.2981,-0.1396,0.6346,1.4227,-0.3168,1.9142,-0.1939,-0.1947,-0.4787,-0.2838,-1.0337,-0.5254,-0.4033,-0.4469,2.8306,3.2291,-0.2758,0.191,-0.6477,0.8528,2.0231,-0.2968,0.2968,2.5525,-0.267,-0.3424,-0.3697,0.6087,2.7791,-31.3679277643136,-64.1748905214047,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>VILLA AZALAIS OESTE</b><br>Pob: 1121.0<br>Score: 0.70 (Muy Alta),1.6832,1.1899,-1.6273,1.6247
VILLA BELGRANO,0.4398,0.3481,-0.2218,-0.6449,1.4243,0.0351,2.5416,-0.4858,0.4533,-0.1947,1.9839,-0.2838,-1.0337,-0.2306,1.1693,2.5402,0.6895,-0.4167,-0.2758,-0.5638,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.197,1.1702,-0.9577,-0.8314,-0.4938,-0.9825,-31.3593223550694,-64.2502732108312,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>VILLA BELGRANO</b><br>Pob: 5152.0<br>Score: 0.19 (Media),0.4055,-0.6163,-0.1159,0.1213
VILLA BUSTOS,-0.1445,-0.2107,0.0068,0.862,0.4372,1.0758,-0.3168,1.9142,-0.1014,-0.3864,-0.406,-0.2838,0.3244,-1.2712,0.3005,-0.4469,0.9213,2.0533,-0.2758,-0.349,-0.0881,0.8528,2.0231,-0.2968,0.2968,0.8661,-0.2064,0.0218,-0.2441,-0.0901,2.2152,-31.4380459286388,-64.1118196733192,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Muy Alta,<b>VILLA BUSTOS</b><br>Pob: 2219.0<br>Score: 0.39 (Muy Alta),1.6832,-0.1929,-1.147,1.1466
VILLA CABRERA,0.6958,0.7783,-0.1914,-0.7052,1.0294,0.7289,1.1124,-0.4858,0.3609,1.7216,4.034,-0.2838,0.3244,0.8274,1.3994,1.42,0.1661,-0.4167,-0.2758,-0.6835,-0.4554,0.8528,-0.4943,-0.2968,0.2968,-0.5353,0.2848,-0.2234,-0.0344,-0.4797,-0.6046,-31.3873896225332,-64.2107766574213,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>VILLA CABRERA</b><br>Pob: 6437.0<br>Score: 0.13 (Baja),0.4055,-0.669,0.5056,-0.4953
VILLA CENTENARIO,-0.1222,-0.0407,-0.3057,-0.6467,0.0424,0.382,-0.3168,-0.4858,-0.7487,0.9551,-0.4423,-0.2838,-1.0337,0.8274,0.351,-0.4469,0.2034,-0.4167,-0.2758,-0.843,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.6201,-0.1033,-0.4094,-0.2184,-0.4384,1.0872,-31.3655136474965,-64.2308900849635,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>VILLA CENTENARIO</b><br>Pob: 2331.0<br>Score: 0.11 (Baja),0.4055,-0.5817,0.6539,-0.6408
VILLA CLARET,-0.487,-0.3966,-0.3743,-0.5634,-0.3525,-0.6587,0.0405,-0.4858,-0.009,-0.0031,-0.4787,-0.2838,-1.0337,1.4691,-1.235,3.2869,0.7343,-0.4167,-0.2758,2.3342,-0.6477,0.8528,-0.4943,-0.2968,0.2968,1.7036,-0.3641,0.2989,0.6532,2.6894,-0.8866,-31.346764951577,-64.238479952604,1.6898,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>VILLA CLARET</b><br>Pob: 500.0<br>Score: 0.55 (Muy Alta),0.4055,2.6084,-1.479,1.4757
VILLA CLAUDINA,-0.487,-0.3966,-0.359,-0.3861,0.0424,0.382,-0.3168,-0.4858,-0.1939,-0.3864,-0.5455,-0.2838,-1.0337,1.4691,-1.235,-0.4469,2.8306,-0.4167,-0.2758,1.7206,-0.6477,0.8528,-0.4943,-0.2968,0.2968,2.3506,-0.3762,1.1241,1.5585,5.3562,1.0872,-31.3886748687489,-64.1225564917819,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>VILLA CLAUDINA</b><br>Pob: 500.0<br>Score: 0.67 (Muy Alta),0.4055,3.345,-1.599,1.5866
VILLA CORINA,0.3342,0.2486,0.1898,0.0891,0.832,-0.3118,1.827,-0.4858,0.3609,-0.3864,-0.315,-0.2838,0.3244,-0.3173,1.0578,2.753,0.3679,-0.4167,-0.2758,-0.5423,-0.3797,0.8528,-0.4943,-0.2968,0.2968,-0.343,-0.0548,0.2544,0.1511,-0.418,-1.005,-31.3753122407543,-64.1446975348582,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>VILLA CORINA</b><br>Pob: 4622.0<br>Score: 0.17 (Media),0.4055,-0.6212,0.1243,-0.1177
VILLA CORNU,0.8626,0.5429,0.6928,0.4206,0.0424,0.382,-0.3168,-0.4858,-1.026,-0.7696,-0.4666,-0.2838,-1.0337,-0.9243,1.5253,-0.4469,-0.4545,-0.4167,-0.2758,-1.0409,-0.6477,0.8528,-0.4943,-0.2968,-3.369,-1.0759,0.0604,0.544,0.2063,-0.5065,1.0872,-31.31516378474725,-64.26416452459095,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>VILLA CORNU</b><br>Pob: 7274.0<br>Score: 0.03 (Muy Baja),-0.9109,-0.7184,1.4803,-1.4618
VILLA CORONEL OLMEDO,0.1543,0.072,0.0983,0.1937,0.6346,1.4227,-0.3168,1.9142,1.1005,-0.0031,-0.2664,-0.2838,0.3244,-0.5601,0.8329,-0.4469,0.4427,1.0565,-0.2758,-0.0928,-0.3139,0.8528,2.0231,-0.2968,0.2968,0.4677,-0.1276,0.2852,0.1125,-0.2724,2.7791,-31.4808392426478,-64.1415667955082,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>VILLA CORONEL OLMEDO</b><br>Pob: 3719.0<br>Score: 0.32 (Alta),1.6832,-0.4707,-0.8998,0.9007
VILLA EL LIBERTADOR,11.0979,7.7893,15.5715,1.5464,4.583,5.2387,2.8989,1.9142,0.9156,0.3802,0.334,2.8315,-1.0337,-1.0111,3.6788,0.845,-0.4321,-0.3236,0.188,-0.9857,-0.6477,0.8528,2.0231,3.369,0.2968,-0.9336,3.8568,0.303,0.0097,-0.5171,-0.1535,-31.4831663693664,-64.22405825134055,2.7545,Tipo E (Infr 0.11 - NBI 5.5%),Muy Baja,<b>VILLA EL LIBERTADOR</b><br>Pob: 58648.0<br>Score: 0.06 (Muy Baja),1.6832,-0.7275,1.3108,-1.292
VILLA ESQUIU,-0.4205,-0.3834,-0.2676,0.5075,0.2398,0.7289,-0.3168,1.9142,-0.3788,-0.578,-0.5455,-0.2838,-1.0337,-0.8029,-0.7087,-0.4469,2.828,3.2291,-0.2758,0.2462,-0.6477,0.8528,2.0231,-0.2968,0.2968,2.5869,1.4977,-1.2989,-1.1184,-0.4398,1.6512,-31.3581731705604,-64.106364790417,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>VILLA ESQUIU</b><br>Pob: 834.0<br>Score: 0.71 (Muy Alta),1.6832,1.8741,-1.6414,1.6385
VILLA EUCARISTICA,-0.3069,-0.3053,-0.359,-0.6272,0.0424,-0.6587,0.7551,-0.4858,-1.026,-0.7696,-0.4909,-0.2838,1.6826,-0.9417,-0.1711,3.2869,0.839,-0.4167,-0.2758,-1.0409,1.1205,0.8528,-0.4943,-0.2968,-3.369,-0.4316,2.4438,-1.2923,-1.1149,-0.5086,-1.0276,-31.4821048973798,-64.1788372981638,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>VILLA EUCARISTICA</b><br>Pob: 1404.0<br>Score: 0.15 (Media),-0.9109,-0.4071,0.2867,-0.2771
VILLA GENERAL URQUIZA,0.6107,0.3316,1.5846,2.119,0.6346,0.382,0.7551,1.9142,0.0835,-0.0031,-0.2725,-0.2838,1.6826,-1.0631,1.3282,1.42,-0.0134,0.4924,-0.2758,-0.7341,-0.2345,0.8528,2.0231,-0.2968,0.2968,-0.3602,0.1332,0.001,-0.2166,-0.455,-0.6046,-31.3909913330131,-64.2417974420032,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Media,<b>VILLA GENERAL URQUIZA</b><br>Pob: 6010.0<br>Score: 0.16 (Media),1.6832,-0.6481,0.1666,-0.1593
VILLA GRAN PARQUE,-0.4709,-0.3966,-0.3209,0.0571,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.0541,-0.2838,0.3244,0.4978,-1.0812,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,1.4879,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,1.9707,-1.3222,-1.1295,-0.5199,-0.6046,-31.3271029528563,-64.1616106373206,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>VILLA GRAN PARQUE</b><br>Pob: 581.0<br>Score: 0.00 (Muy Baja),-2.1885,-0.7304,1.5721,-1.6419
